Data from Relative__40__14-48-03-128.txt Node

Date: Thu Jun 26 14:48:03 BST 2025
User: Jamie
Spectrometer: HDX00312
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Nonlinearity correction enabled: true
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
196.211	-81.24708
196.582	-799.98181
196.954	-1099.98336
197.325	-1599.9657
197.696	57.58078
198.067	45.74679
198.438	54.98779
198.809	43.63324
199.18	44.09902
199.551	42.7311
199.922	43.06431
200.293	37.9395
200.663	37.62169
201.034	36.07429
201.404	39.87837
201.774	40.26891
202.144	42.10108
202.515	35.68005
202.885	30.68739
203.255	41.16688
203.625	43.84055
203.994	29.7706
204.364	36.37278
204.734	36.34706
205.103	39.82444
205.473	44.01066
205.842	43.5014
206.212	36.17962
206.581	36.80161
206.95	39.89644
207.319	33.44124
207.688	36.73772
208.057	29.61579
208.426	37.47184
208.795	34.57211
209.163	33.55895
209.532	31.91826
209.9	40.07087
210.269	38.86517
210.637	45.67535
211.005	33.63518
211.374	38.51593
211.742	42.46074
212.11	30.75629
212.478	30.18633
212.846	29.42049
213.213	32.95397
213.581	30.82172
213.949	31.47666
214.316	40.24342
214.684	36.3737
215.051	28.97848
215.418	29.60966
215.786	35.57799
216.153	37.68362
216.52	32.73772
216.887	33.34379
217.254	29.7749
217.62	23.2933
217.987	29.4082
218.354	31.9939
218.72	25.42169
219.087	23.78135
219.453	30.43776
219.819	21.40921
220.186	22.47191
220.552	25.39386
220.918	24.1439
221.284	18.07574
221.65	19.48598
222.016	21.42301
222.381	16.44239
222.747	14.6644
223.113	16.75387
223.478	14.8626
223.844	12.23609
224.209	13.51304
224.574	12.49756
224.939	12.88792
225.304	13.18062
225.669	11.5469
226.034	8.71064
226.399	8.08827
226.764	9.22565
227.129	6.84579
227.493	8.12653
227.858	7.30837
228.222	5.81841
228.587	6.13102
228.951	5.98266
229.315	5.75318
229.679	5.6429
230.043	6.09759
230.407	5.03405
230.771	4.55964
231.135	4.91353
231.499	4.55458
